ID,Treatment,Block,Plot,Quadrat,X,Y,Shrub,Compass,Distance,Year,Age,Size,Fert
D1.IV.12.10.38.28,D1,IV,12,10,38,28,NA,NA,NA,2008,NA,NA,NA
D1.IV.12.10.40.80,D1,IV,12,10,40,80,NA,NA,NA,2008,NA,NA,NA
D1.IV.12.10.42.8,D1,IV,12,10,42,8,NA,NA,NA,2008,NA,NA,NA
D1.IV.12.10.55.38,D1,IV,12,10,55,38,NA,NA,NA,2008,NA,NA,NA
D1.IV.12.10.55.84,D1,IV,12,10,55,84,NA,NA,NA,2008,NA,NA,NA
D1.IV.12.10.58.25,D1,IV,12,10,58,25,NA,NA,NA,2008,NA,NA,NA
D1.IV.12.10.69.40,D1,IV,12,10,69,40,NA,NA,NA,2008,NA,NA,NA
D1.IV.12.10.71.5,D1,IV,12,10,71,5,NA,NA,NA,2008,NA,NA,NA
D1.IV.12.10.71.63,D1,IV,12,10,71,63,NA,NA,NA,2008,NA,NA,NA
D1.IV.12.10.78.28,D1,IV,12,10,78,28,NA,NA,NA,2008,NA,NA,NA
D1.IV.12.10.80.18,D1,IV,12,10,80,18,NA,NA,NA,2008,NA,NA,NA
D1.IV.12.10.81.86,D1,IV,12,10,81,86,NA,NA,NA,2008,NA,NA,NA
D1.IV.12.10.86.34,D1,IV,12,10,86,34,NA,NA,NA,2008,NA,NA,NA
D1.IV.12.10.87.10,D1,IV,12,10,87,10,NA,NA,NA,2008,NA,NA,NA
D1.IV.12.10.93.93,D1,IV,12,10,93,93,NA,NA,NA,2008,NA,NA,NA
D1.IV.12.10.97.33,D1,IV,12,10,97,33,Cn,120,-10,2008,NA,NA,NA
D1.IV.12.12.0.15,D1,IV,12,12,0,15,NA,NA,NA,2008,NA,NA,NA
D1.IV.12.12.1.14,D1,IV,12,12,1,14,NA,NA,NA,2008,NA,NA,NA
D1.IV.12.12.1.15,D1,IV,12,12,1,15,NA,NA,NA,2008,NA,NA,NA
D1.IV.12.12.1.16,D1,IV,12,12,1,16,NA,NA,NA,2008,NA,NA,NA
D1.IV.12.12.2.14,D1,IV,12,12,2,14,NA,NA,NA,2008,NA,NA,NA
D1.IV.12.12.2.15,D1,IV,12,12,2,15,NA,NA,NA,2008,NA,NA,NA
D1.IV.12.12.2.16,D1,IV,12,12,2,16,NA,NA,NA,2008,NA,NA,NA
D1.IV.12.12.20.10,D1,IV,12,12,20,10,NA,NA,NA,2008,NA,NA,NA
D1.IV.12.12.40.0,D1,IV,12,12,40,0,NA,NA,NA,2008,NA,NA,NA
D1.IV.12.12.50.99,D1,IV,12,12,50,99,NA,NA,NA,2008,NA,NA,NA
D1.IV.12.12.60.45,D1,IV,12,12,60,45,NA,NA,NA,2008,NA,NA,NA
D1.IV.12.12.70.80,D1,IV,12,12,70,80,NA,NA,NA,2008,NA,NA,NA
D1.IV.12.12.99.99,D1,IV,12,12,99,99,NA,NA,NA,2008,1,7,0
D1.IV.12.13.0.73,D1,IV,12,13,0,73,NA,NA,NA,2008,999,32,12
D1.IV.12.13.12.99,D1,IV,12,13,12,99,NA,NA,NA,2008,1,7,2
D1.IV.12.13.13.3,D1,IV,12,13,13,3,NA,NA,NA,2008,1,5,0
D1.IV.12.13.15.15,D1,IV,12,13,15,15,NA,NA,NA,2008,NA,NA,NA
D1.IV.12.13.20.27,D1,IV,12,13,20,27,NA,NA,NA,2008,999,60,0
D1.IV.12.13.23.40,D1,IV,12,13,23,40,NA,NA,NA,2008,NA,NA,NA
D1.IV.12.13.25.20,D1,IV,12,13,25,20,NA,NA,NA,2008,999,10,0
D1.IV.12.13.26.99,D1,IV,12,13,26,99,NA,NA,NA,2008,1,5,0
D1.IV.12.13.29.8,D1,IV,12,13,29,8,NA,NA,NA,2008,999,21,3
D1.IV.12.13.30.0,D1,IV,12,13,30,0,NA,NA,NA,2008,999,18,2
D1.IV.12.13.35.10,D1,IV,12,13,35,10,NA,NA,NA,2008,NA,NA,NA
D1.IV.12.13.46.3,D1,IV,12,13,46,3,NA,NA,NA,2008,1,6,0
D1.IV.12.13.50.25,D1,IV,12,13,50,25,NA,NA,NA,2008,NA,NA,NA
D1.IV.12.13.60.8,D1,IV,12,13,60,8,NA,NA,NA,2008,1,3,1
D1.IV.12.13.74.4,D1,IV,12,13,74,4,NA,NA,NA,2008,1,6,0
D1.IV.12.13.80.88,D1,IV,12,13,80,88,NA,NA,NA,2008,1,3,0
D1.IV.12.13.91.14,D1,IV,12,13,91,14,NA,NA,NA,2008,999,7,0
D1.V.13.1.15.26,D1,V,13,1,15,26,NA,NA,NA,2008,NA,NA,NA
D1.V.13.1.19.24,D1,V,13,1,19,24,Cn,355,3,2008,NA,NA,NA
D1.V.13.1.25.40,D1,V,13,1,25,40,NA,NA,NA,2008,999,14,5
D1.V.13.1.32.63,D1,V,13,1,32,63,NA,NA,NA,2008,NA,NA,NA
D1.V.13.1.40.50,D1,V,13,1,40,50,Cn,193,-5,2008,999,10,4
D1.V.13.1.74.22,D1,V,13,1,74,22,At/Cn,180,10,2008,NA,NA,NA
D1.V.13.4.8.79,D1,V,13,4,8,79,At/Cn,50,10,2008,1,1,0
D1.V.13.4.10.80,D1,V,13,4,10,80,NA,NA,NA,2008,1,5,0
D1.V.13.5.1.1,D1,V,13,5,1,1,NA,NA,NA,2008,NA,NA,NA
D1.V.13.5.6.80,D1,V,13,5,6,80,NA,NA,NA,2008,NA,NA,NA
D1.V.13.5.7.15,D1,V,13,5,7,15,NA,NA,NA,2008,NA,NA,NA
D1.V.13.5.17.57,D1,V,13,5,17,57,NA,NA,NA,2008,NA,NA,NA
D1.V.13.5.22.42,D1,V,13,5,22,42,NA,NA,NA,2008,NA,NA,NA
D1.V.13.5.28.77,D1,V,13,5,28,77,NA,NA,NA,2008,NA,NA,NA
D1.V.13.5.32.37,D1,V,13,5,32,37,NA,NA,NA,2008,NA,NA,NA
D1.V.13.5.34.13,D1,V,13,5,34,13,NA,NA,NA,2008,NA,NA,NA
D1.V.13.5.34.72,D1,V,13,5,34,72,NA,NA,NA,2008,NA,NA,NA
D1.V.13.5.37.6,D1,V,13,5,37,6,NA,NA,NA,2008,NA,NA,NA
D1.V.13.5.40.50,D1,V,13,5,40,50,NA,NA,NA,2008,NA,NA,NA
D1.V.13.5.46.47,D1,V,13,5,46,47,NA,NA,NA,2008,NA,NA,NA
D1.V.13.5.53.76,D1,V,13,5,53,76,NA,NA,NA,2008,NA,NA,NA
D1.V.13.5.54.92,D1,V,13,5,54,92,NA,NA,NA,2008,NA,NA,NA
D1.V.13.5.55.51,D1,V,13,5,55,51,NA,NA,NA,2008,NA,NA,NA
D1.V.13.5.55.60,D1,V,13,5,55,60,NA,NA,NA,2008,NA,NA,NA
D1.V.13.5.55.86,D1,V,13,5,55,86,NA,NA,NA,2008,NA,NA,NA
D1.V.13.5.58.19,D1,V,13,5,58,19,NA,NA,NA,2008,NA,NA,NA
D1.V.13.5.72.67,D1,V,13,5,72,67,NA,NA,NA,2008,NA,NA,NA
D1.V.13.5.76.62,D1,V,13,5,76,62,NA,NA,NA,2008,NA,NA,NA
D1.V.13.5.82.38,D1,V,13,5,82,38,NA,NA,NA,2008,NA,NA,NA
D1.V.13.5.86.69,D1,V,13,5,86,69,NA,NA,NA,2008,NA,NA,NA
D1.V.13.5.97.14,D1,V,13,5,97,14,NA,NA,NA,2008,NA,NA,NA
D1.V.13.5.98.66,D1,V,13,5,98,66,NA,NA,NA,2008,NA,NA,NA
D1.V.13.7.6.2,D1,V,13,7,6,2,NA,NA,NA,2008,NA,NA,NA
D1.V.13.7.7.29,D1,V,13,7,7,29,NA,NA,NA,2008,NA,NA,NA
D1.V.13.7.9.12,D1,V,13,7,9,12,NA,NA,NA,2008,NA,NA,NA
D1.V.13.7.34.34,D1,V,13,7,34,34,NA,NA,NA,2008,NA,NA,NA
D1.V.13.7.37.5,D1,V,13,7,37,5,NA,NA,NA,2008,NA,NA,NA
D1.V.13.7.47.37,D1,V,13,7,47,37,NA,NA,NA,2008,NA,NA,NA
D1.V.13.7.48.50,D1,V,13,7,48,50,NA,NA,NA,2008,NA,NA,NA
D1.V.13.7.52.6,D1,V,13,7,52,6,NA,NA,NA,2008,NA,NA,NA
D1.V.13.7.65.60,D1,V,13,7,65,60,NA,NA,NA,2008,NA,NA,NA
D1.V.13.7.72.96,D1,V,13,7,72,96,NA,NA,NA,2008,1,5,0
D1.V.13.7.83.16,D1,V,13,7,83,16,NA,NA,NA,2008,NA,NA,NA
D1.V.13.7.85.25,D1,V,13,7,85,25,NA,NA,NA,2008,NA,NA,NA
D1.V.13.7.87.19,D1,V,13,7,87,19,NA,NA,NA,2008,NA,NA,NA
D1.V.13.7.94.53,D1,V,13,7,94,53,NA,NA,NA,2008,999,42,11
D1.V.13.7.96.51,D1,V,13,7,96,51,NA,NA,NA,2008,NA,NA,NA
D1.V.13.7.99.39,D1,V,13,7,99,39,NA,NA,NA,2008,NA,NA,NA
D1.V.13.8.92.92,D1,V,13,8,92,92,NA,NA,NA,2008,NA,NA,NA
D1.V.13.9.9.13,D1,V,13,9,9,13,NA,NA,NA,2008,1,1,0
D1.V.13.9.23.18,D1,V,13,9,23,18,At,215,8,2008,NA,NA,NA
D1.V.13.9.33.88,D1,V,13,9,33,88,NA,NA,NA,2008,NA,NA,NA
D1.V.13.9.38.83,D1,V,13,9,38,83,NA,NA,NA,2008,NA,NA,NA
D1.V.13.9.39.79,D1,V,13,9,39,79,At,102,10,2008,NA,NA,NA
D1.V.13.9.49.100,D1,V,13,9,49,100,NA,NA,NA,2008,NA,NA,NA
D1.V.13.10.0.53,D1,V,13,10,0,53,NA,NA,NA,2008,NA,NA,NA
D1.V.13.10.2.80,D1,V,13,10,2,80,NA,NA,NA,2008,1,3,0
D1.V.13.10.10.65,D1,V,13,10,10,65,NA,NA,NA,2008,NA,NA,NA
D1.V.13.10.22.90,D1,V,13,10,22,90,NA,NA,NA,2008,NA,NA,NA
D1.V.13.10.32.4,D1,V,13,10,32,4,NA,NA,NA,2008,NA,NA,NA
D1.V.13.10.38.0,D1,V,13,10,38,0,NA,NA,NA,2008,999,20,10
D1.V.13.10.39.3,D1,V,13,10,39,3,NA,NA,NA,2008,NA,NA,NA
D1.V.13.10.41.29,D1,V,13,10,41,29,NA,NA,NA,2008,NA,NA,NA
D1.V.13.10.67.1,D1,V,13,10,67,1,NA,NA,NA,2008,NA,NA,NA
D1.V.13.10.75.80,D1,V,13,10,75,80,NA,NA,NA,2008,1,4,0
D1.V.13.10.80.18,D1,V,13,10,80,18,NA,NA,NA,2008,NA,NA,NA
D1.V.13.10.89.55,D1,V,13,10,89,55,NA,NA,NA,2008,NA,NA,NA
D1.V.13.11.42.99,D1,V,13,11,42,99,NA,NA,NA,2008,1,3,0
D1.V.13.13.5.36,D1,V,13,13,5,36,NA,NA,NA,2008,NA,NA,NA
D1.V.13.13.6.49,D1,V,13,13,6,49,NA,NA,NA,2008,NA,NA,NA
D1.V.13.13.16.47,D1,V,13,13,16,47,NA,NA,NA,2008,NA,NA,NA
D1.V.13.13.26.24,D1,V,13,13,26,24,NA,NA,NA,2008,NA,NA,NA
D1.V.13.13.28.65,D1,V,13,13,28,65,At,125,10,2008,NA,NA,NA
D1.V.13.13.37.24,D1,V,13,13,37,24,NA,NA,NA,2008,NA,NA,NA
D1.V.13.13.46.9,D1,V,13,13,46,9,NA,NA,NA,2008,NA,NA,NA
D1.V.13.13.69.38,D1,V,13,13,69,38,NA,NA,NA,2008,NA,NA,NA
D1.V.13.13.71.40,D1,V,13,13,71,40,NA,NA,NA,2008,NA,NA,NA
D1.V.13.13.78.43,D1,V,13,13,78,43,NA,NA,NA,2008,NA,NA,NA
D1.V.13.13.81.74,D1,V,13,13,81,74,At,335,4,2008,NA,NA,NA
D1.V.13.13.93.41,D1,V,13,13,93,41,NA,NA,NA,2008,NA,NA,NA
D1.V.13.13.93.86,D1,V,13,13,93,86,NA,NA,NA,2008,NA,NA,NA
D1.V.13.13.94.32,D1,V,13,13,94,32,NA,NA,NA,2008,NA,NA,NA
D1.V.13.13.97.68,D1,V,13,13,97,68,NA,NA,NA,2008,NA,NA,NA
D1.V.13.13.97.94,D1,V,13,13,97,94,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.3.0.23,D1,VI,17,3,0,23,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.3.2.52,D1,VI,17,3,2,52,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.3.4.28,D1,VI,17,3,4,28,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.3.4.41,D1,VI,17,3,4,41,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.3.23.9,D1,VI,17,3,23,9,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.3.50.12,D1,VI,17,3,50,12,At,185,0,2008,NA,NA,NA
D1.VI.17.3.54.95,D1,VI,17,3,54,95,At,168,3,2008,NA,NA,NA
D1.VI.17.3.60.97,D1,VI,17,3,60,97,NA,NA,NA,2008,999,18,3
D1.VI.17.3.66.7,D1,VI,17,3,66,7,At,225,0,2008,NA,NA,NA
D1.VI.17.3.90.80,D1,VI,17,3,90,80,NA,NA,NA,2008,999,44,10
D1.VI.17.3.90.90,D1,VI,17,3,90,90,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.4.0.15,D1,VI,17,4,0,15,NA,NA,NA,2008,999,40,9
D1.VI.17.4.0.80,D1,VI,17,4,0,80,NA,NA,NA,2008,1,2,0
D1.VI.17.4.99.15,D1,VI,17,4,99,15,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.5.1.96,D1,VI,17,5,1,96,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.5.10.2,D1,VI,17,5,10,2,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.5.37.50,D1,VI,17,5,37,50,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.5.39.40,D1,VI,17,5,39,40,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.5.41.53,D1,VI,17,5,41,53,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.5.43.49,D1,VI,17,5,43,49,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.5.43.85,D1,VI,17,5,43,85,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.5.44.70,D1,VI,17,5,44,70,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.5.52.52,D1,VI,17,5,52,52,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.5.60.75,D1,VI,17,5,60,75,NA,NA,NA,2008,1,4,0
D1.VI.17.5.61.46,D1,VI,17,5,61,46,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.5.61.62,D1,VI,17,5,61,62,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.5.64.92,D1,VI,17,5,64,92,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.5.95.84,D1,VI,17,5,95,84,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.6.16.12,D1,VI,17,6,16,12,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.6.31.17,D1,VI,17,6,31,17,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.6.33.53,D1,VI,17,6,33,53,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.6.34.7,D1,VI,17,6,34,7,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.6.34.9,D1,VI,17,6,34,9,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.6.34.40,D1,VI,17,6,34,40,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.6.38.6,D1,VI,17,6,38,6,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.6.40.62,D1,VI,17,6,40,62,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.6.44.6,D1,VI,17,6,44,6,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.6.58.4,D1,VI,17,6,58,4,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.6.62.37,D1,VI,17,6,62,37,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.6.70.9,D1,VI,17,6,70,9,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.6.74.14,D1,VI,17,6,74,14,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.6.80.35,D1,VI,17,6,80,35,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.6.84.27,D1,VI,17,6,84,27,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.6.88.81,D1,VI,17,6,88,81,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.6.91.26,D1,VI,17,6,91,26,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.6.96.90,D1,VI,17,6,96,90,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.6.98.6,D1,VI,17,6,98,6,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.6.98.6,D1,VI,17,6,98,6,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.6.99.21,D1,VI,17,6,99,21,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.7.0.28,D1,VI,17,7,0,28,NA,NA,NA,2008,999,12,0
D1.VI.17.7.5.75,D1,VI,17,7,5,75,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.7.61.70,D1,VI,17,7,61,70,NA,NA,NA,2008,1,1,0
D1.VI.17.7.63.75,D1,VI,17,7,63,75,NA,NA,NA,2008,999,12,5
D1.VI.17.7.79.80,D1,VI,17,7,79,80,NA,NA,NA,2008,999,12,0
D1.VI.17.7.98.61,D1,VI,17,7,98,61,NA,NA,NA,2008,999,7,1
D1.VI.17.7.99.65,D1,VI,17,7,99,65,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.8.24.11,D1,VI,17,8,24,11,NA,NA,NA,2008,1,6,0
D1.VI.17.8.75.80,D1,VI,17,8,75,80,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.9.3.7,D1,VI,17,9,3,7,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.9.4.71,D1,VI,17,9,4,71,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.9.10.24,D1,VI,17,9,10,24,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.9.10.80,D1,VI,17,9,10,80,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.9.15.80,D1,VI,17,9,15,80,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.9.23.3,D1,VI,17,9,23,3,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.9.28.33,D1,VI,17,9,28,33,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.9.28.83,D1,VI,17,9,28,83,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.9.30.41,D1,VI,17,9,30,41,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.9.30.81,D1,VI,17,9,30,81,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.9.31.86,D1,VI,17,9,31,86,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.9.33.45,D1,VI,17,9,33,45,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.9.34.72,D1,VI,17,9,34,72,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.9.36.89,D1,VI,17,9,36,89,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.9.41.28,D1,VI,17,9,41,28,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.9.61.29,D1,VI,17,9,61,29,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.9.61.40,D1,VI,17,9,61,40,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.9.70.37,D1,VI,17,9,70,37,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.9.72.22,D1,VI,17,9,72,22,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.9.73.39,D1,VI,17,9,73,39,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.9.83.29,D1,VI,17,9,83,29,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.10.17.5,D1,VI,17,10,17,5,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.10.22.81,D1,VI,17,10,22,81,NA,NA,NA,2008,1,3,0
D1.VI.17.10.22.99,D1,VI,17,10,22,99,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.10.25.30,D1,VI,17,10,25,30,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.11.2.42,D1,VI,17,11,2,42,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.11.3.60,D1,VI,17,11,3,60,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.11.4.54,D1,VI,17,11,4,54,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.11.7.89,D1,VI,17,11,7,89,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.11.10.23,D1,VI,17,11,10,23,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.11.10.78,D1,VI,17,11,10,78,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.11.11.64,D1,VI,17,11,11,64,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.11.14.29,D1,VI,17,11,14,29,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.11.18.68,D1,VI,17,11,18,68,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.11.20.36,D1,VI,17,11,20,36,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.11.20.62,D1,VI,17,11,20,62,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.11.24.34,D1,VI,17,11,24,34,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.11.26.14,D1,VI,17,11,26,14,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.11.26.43,D1,VI,17,11,26,43,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.11.26.51,D1,VI,17,11,26,51,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.11.28.36,D1,VI,17,11,28,36,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.11.30.3,D1,VI,17,11,30,3,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.11.30.33,D1,VI,17,11,30,33,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.11.32.22,D1,VI,17,11,32,22,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.11.32.40,D1,VI,17,11,32,40,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.11.40.50,D1,VI,17,11,40,50,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.11.42.50,D1,VI,17,11,42,50,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.11.59.58,D1,VI,17,11,59,58,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.11.62.13,D1,VI,17,11,62,13,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.11.62.13,D1,VI,17,11,62,13,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.11.65.7,D1,VI,17,11,65,7,NA,NA,NA,2008,1,2,0
D1.VI.17.11.65.50,D1,VI,17,11,65,50,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.11.66.44,D1,VI,17,11,66,44,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.11.68.32,D1,VI,17,11,68,32,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.11.71.100,D1,VI,17,11,71,100,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.11.75.42,D1,VI,17,11,75,42,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.11.77.4,D1,VI,17,11,77,4,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.11.77.81,D1,VI,17,11,77,81,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.11.77.96,D1,VI,17,11,77,96,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.11.79.8,D1,VI,17,11,79,8,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.11.85.20,D1,VI,17,11,85,20,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.11.85.76,D1,VI,17,11,85,76,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.11.94.91,D1,VI,17,11,94,91,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.12.2.36,D1,VI,17,12,2,36,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.12.4.75,D1,VI,17,12,4,75,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.12.6.15,D1,VI,17,12,6,15,NA,NA,NA,2008,1,8,5
D1.VI.17.12.15.50,D1,VI,17,12,15,50,At,256,-5,2008,NA,NA,NA
D1.VI.17.12.18.38,D1,VI,17,12,18,38,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.12.19.3,D1,VI,17,12,19,3,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.12.22.80,D1,VI,17,12,22,80,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.12.26.26,D1,VI,17,12,26,26,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.12.26.76,D1,VI,17,12,26,76,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.12.29.75,D1,VI,17,12,29,75,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.12.29.94,D1,VI,17,12,29,94,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.12.32.35,D1,VI,17,12,32,35,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.12.32.73,D1,VI,17,12,32,73,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.12.36.31,D1,VI,17,12,36,31,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.12.36.88,D1,VI,17,12,36,88,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.12.35.90,D1,VI,17,12,35,90,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.12.40.33,D1,VI,17,12,40,33,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.12.43.66,D1,VI,17,12,43,66,At,115,3,2008,NA,NA,NA
D1.VI.17.12.45.35,D1,VI,17,12,45,35,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.12.45.76,D1,VI,17,12,45,76,At,201,4,2008,NA,NA,NA
D1.VI.17.12.49.45,D1,VI,17,12,49,45,At,121,10,2008,NA,NA,NA
D1.VI.17.12.52.78,D1,VI,17,12,52,78,At,152,0,2008,NA,NA,NA
D1.VI.17.12.58.92,D1,VI,17,12,58,92,At,110,3,2008,NA,NA,NA
D1.VI.17.12.75.89,D1,VI,17,12,75,89,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.12.85.15,D1,VI,17,12,85,15,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.12.85.79,D1,VI,17,12,85,79,At,111,3,2008,NA,NA,NA
D1.VI.17.13.2.72,D1,VI,17,13,2,72,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.13.5.50,D1,VI,17,13,5,50,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.13.11.69,D1,VI,17,13,11,69,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.13.10.90,D1,VI,17,13,10,90,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.13.12.94,D1,VI,17,13,12,94,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.13.15.77,D1,VI,17,13,15,77,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.13.18.71,D1,VI,17,13,18,71,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.13.19.57,D1,VI,17,13,19,57,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.13.20.52,D1,VI,17,13,20,52,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.13.22.83,D1,VI,17,13,22,83,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.13.27.71,D1,VI,17,13,27,71,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.13.29.56,D1,VI,17,13,29,56,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.13.31.62,D1,VI,17,13,31,62,NA,NA,NA,2008,NA,NA,NA
D1.VI.17.13.42.95,D1,VI,17,13,42,95,NA,NA,NA,2008,NA,NA,NA
